iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
HUN,Europe,Hungary,2022-07-07,1932788.0,0.0,666.143,46661.0,0.0,2.0,193912.817,0.0,66.833,4681.406,0.0,0.201,1.18,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,36.0,0.0,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-08,1932788.0,0.0,666.143,46661.0,0.0,2.0,193912.817,0.0,66.833,4681.406,0.0,0.201,1.18,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,40.0,0.0,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-09,1932788.0,0.0,666.143,46661.0,0.0,2.0,193912.817,0.0,66.833,4681.406,0.0,0.201,1.18,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,44.0,0.0,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-10,1932788.0,0.0,666.143,46661.0,0.0,2.0,193912.817,0.0,66.833,4681.406,0.0,0.201,1.18,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,48.0,0.0,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,38183.8,11.49,2.41,3830.90552871669
HUN,Europe,Hungary,2022-07-11,1932788.0,0.0,666.143,46661.0,0.0,2.0,193912.817,0.0,66.833,4681.406,0.0,0.201,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,52.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-12,1932788.0,0.0,666.143,46661.0,0.0,2.0,193912.817,0.0,66.833,4681.406,0.0,0.201,1.19,,,,,,,,,,,,,,,,,,,6412386.0,6199431.0,4193839.0,,821.0,,64.33,62.2,42.08,82.0,56.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-13,1940824.0,8036.0,1148.0,46696.0,35.0,5.0,194719.053,806.236,115.177,4684.918,3.511,0.502,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,57.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-14,1940824.0,0.0,1148.0,46696.0,0.0,5.0,194719.053,0.0,115.177,4684.918,0.0,0.502,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,58.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-15,1940824.0,0.0,1148.0,46696.0,0.0,5.0,194719.053,0.0,115.177,4684.918,0.0,0.502,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,60.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-16,1940824.0,0.0,1148.0,46696.0,0.0,5.0,194719.053,0.0,115.177,4684.918,0.0,0.502,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,61.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-17,1940824.0,0.0,1148.0,46696.0,0.0,5.0,194719.053,0.0,115.177,4684.918,0.0,0.502,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,63.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,38083.3,11.38,-4.41,3820.82256144691
HUN,Europe,Hungary,2022-07-18,1940824.0,0.0,1148.0,46696.0,0.0,5.0,194719.053,0.0,115.177,4684.918,0.0,0.502,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,64.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-19,1940824.0,0.0,1148.0,46696.0,0.0,5.0,194719.053,0.0,115.177,4684.918,0.0,0.502,1.19,,,,,,,,,,,,,,,,,,,6412843.0,6199845.0,4198574.0,,821.0,,64.34,62.2,42.12,82.0,65.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-20,1951079.0,10255.0,1465.0,46736.0,40.0,5.714,195747.917,1028.864,146.981,4688.931,4.013,0.573,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,68.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-21,1951079.0,0.0,1465.0,46736.0,0.0,5.714,195747.917,0.0,146.981,4688.931,0.0,0.573,1.19,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,70.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-22,1951079.0,0.0,1465.0,46736.0,0.0,5.714,195747.917,0.0,146.981,4688.931,0.0,0.573,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,73.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-23,1951079.0,0.0,1465.0,46736.0,0.0,5.714,195747.917,0.0,146.981,4688.931,0.0,0.573,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,75.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-24,1951079.0,0.0,1465.0,46736.0,0.0,5.714,195747.917,0.0,146.981,4688.931,0.0,0.573,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,78.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,38446.6,11.42,15.94,3857.27173566694
HUN,Europe,Hungary,2022-07-25,1951079.0,0.0,1465.0,46736.0,0.0,5.714,195747.917,0.0,146.981,4688.931,0.0,0.573,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,80.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-26,1951079.0,0.0,1465.0,46736.0,0.0,5.714,195747.917,0.0,146.981,4688.931,0.0,0.573,1.2,,,,,,,,,,,,,,,,,,,6413420.0,6200225.0,4204228.0,,821.0,,64.34,62.21,42.18,82.0,82.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-27,1965481.0,14402.0,2057.429,46790.0,54.0,7.714,197192.842,1444.924,206.418,4694.349,5.418,0.774,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,82.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-28,1965481.0,0.0,2057.429,46790.0,0.0,7.714,197192.842,0.0,206.418,4694.349,0.0,0.774,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,81.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-29,1965481.0,0.0,2057.429,46790.0,0.0,7.714,197192.842,0.0,206.418,4694.349,0.0,0.774,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,81.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-30,1965481.0,0.0,2057.429,46790.0,0.0,7.714,197192.842,0.0,206.418,4694.349,0.0,0.774,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,80.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-07-31,1965481.0,0.0,2057.429,46790.0,0.0,7.714,197192.842,0.0,206.418,4694.349,0.0,0.774,1.2,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,80.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,38577.7,11.37,5.51,3870.4247407323
HUN,Europe,Hungary,2022-08-01,1965481.0,0.0,2057.429,46790.0,0.0,7.714,197192.842,0.0,206.418,4694.349,0.0,0.774,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,79.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-02,1965481.0,0.0,2057.429,46790.0,0.0,7.714,197192.842,0.0,206.418,4694.349,0.0,0.774,1.21,,,,,,,,,,,,,,,,,,,6413971.0,6200631.0,4209536.0,,821.0,,64.35,62.21,42.23,82.0,79.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-03,1987321.0,21840.0,3120.0,46886.0,96.0,13.714,199384.006,2191.164,313.023,4703.98,9.631,1.376,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,80.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-04,1987321.0,0.0,3120.0,46886.0,0.0,13.714,199384.006,0.0,313.023,4703.98,0.0,1.376,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,80.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-05,1987321.0,0.0,3120.0,46886.0,0.0,13.714,199384.006,0.0,313.023,4703.98,0.0,1.376,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,81.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-06,1987321.0,0.0,3120.0,46886.0,0.0,13.714,199384.006,0.0,313.023,4703.98,0.0,1.376,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,82.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-07,1987321.0,0.0,3120.0,46886.0,0.0,13.714,199384.006,0.0,313.023,4703.98,0.0,1.376,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,83.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,38609.8,11.31,1.39,3873.64527057668
HUN,Europe,Hungary,2022-08-08,1987321.0,0.0,3120.0,46886.0,0.0,13.714,199384.006,0.0,313.023,4703.98,0.0,1.376,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,84.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-09,1987321.0,0.0,3120.0,46886.0,0.0,13.714,199384.006,0.0,313.023,4703.98,0.0,1.376,1.22,,,,,,,,,,,,,,,,,,,6414563.0,6201022.0,4214915.0,,821.0,,64.36,62.21,42.29,82.0,85.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-10,2005399.0,18078.0,2582.571,46966.0,80.0,11.429,201197.736,1813.73,259.104,4712.006,8.026,1.147,1.22,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,85.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-11,2005399.0,0.0,2582.571,46966.0,0.0,11.429,201197.736,0.0,259.104,4712.006,0.0,1.147,1.22,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,85.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-12,2005399.0,0.0,2582.571,46966.0,0.0,11.429,201197.736,0.0,259.104,4712.006,0.0,1.147,1.22,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,86.0,0.001,0.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-13,2005399.0,0.0,2582.571,46966.0,0.0,11.429,201197.736,0.0,259.104,4712.006,0.0,1.147,1.22,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,86.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-14,2005399.0,0.0,2582.571,46966.0,0.0,11.429,201197.736,0.0,259.104,4712.006,0.0,1.147,1.22,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,87.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,38717.5,11.26,4.71,3884.45059968072
HUN,Europe,Hungary,2022-08-15,2005399.0,0.0,2582.571,46966.0,0.0,11.429,201197.736,0.0,259.104,4712.006,0.0,1.147,1.22,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,87.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-16,2005399.0,0.0,2582.571,46966.0,0.0,11.429,201197.736,0.0,259.104,4712.006,0.0,1.147,1.23,,,,,,,,,,,,,,,,,,,6415177.0,6201472.0,4220819.0,,821.0,,64.36,62.22,42.35,82.0,88.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-17,2021648.0,16249.0,2321.286,47083.0,117.0,16.714,202827.966,1630.23,232.89,4723.745,11.738,1.677,1.23,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,87.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-18,2021648.0,0.0,2321.286,47083.0,0.0,16.714,202827.966,0.0,232.89,4723.745,0.0,1.677,1.23,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,87.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-19,2021648.0,0.0,2321.286,47083.0,0.0,16.714,202827.966,0.0,232.89,4723.745,0.0,1.677,1.23,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,87.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-20,2021648.0,0.0,2321.286,47083.0,0.0,16.714,202827.966,0.0,232.89,4723.745,0.0,1.677,1.23,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,87.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-21,2021648.0,0.0,2321.286,47083.0,0.0,16.714,202827.966,0.0,232.89,4723.745,0.0,1.677,1.24,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,86.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,38980.4,11.26,11.4,3910.82683943421
HUN,Europe,Hungary,2022-08-22,2021648.0,0.0,2321.286,47083.0,0.0,16.714,202827.966,0.0,232.89,4723.745,0.0,1.677,1.24,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,86.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-23,2021648.0,0.0,2321.286,47083.0,0.0,16.714,202827.966,0.0,232.89,4723.745,0.0,1.677,1.24,,,,,,,,,,,,,,,,,,,6415779.0,6201969.0,4225009.0,,821.0,,64.37,62.22,42.39,82.0,86.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-24,2036390.0,14742.0,2106.0,47191.0,108.0,15.429,204307.002,1479.036,211.291,4734.58,10.835,1.548,1.25,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,86.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-25,2036390.0,0.0,2106.0,47191.0,0.0,15.429,204307.002,0.0,211.291,4734.58,0.0,1.548,1.25,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,85.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-26,2036390.0,0.0,2106.0,47191.0,0.0,15.429,204307.002,0.0,211.291,4734.58,0.0,1.548,1.25,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,85.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-27,2036390.0,0.0,2106.0,47191.0,0.0,15.429,204307.002,0.0,211.291,4734.58,0.0,1.548,1.26,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,85.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-28,2036390.0,0.0,2106.0,47191.0,0.0,15.429,204307.002,0.0,211.291,4734.58,0.0,1.548,1.26,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,84.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,39128.7,11.24,6.77,3925.70548665918
HUN,Europe,Hungary,2022-08-29,2036390.0,0.0,2106.0,47191.0,0.0,15.429,204307.002,0.0,211.291,4734.58,0.0,1.548,1.27,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,84.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-30,2036390.0,0.0,2106.0,47191.0,0.0,15.429,204307.002,0.0,211.291,4734.58,0.0,1.548,1.28,,,,,,,,,,,,,,,,,,,6416363.0,6202522.0,4229312.0,,821.0,,64.37,62.23,42.43,82.0,83.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-08-31,2048547.0,12157.0,1736.714,47291.0,100.0,14.286,205526.69,1219.688,174.241,4744.613,10.033,1.433,1.29,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,82.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-01,2048547.0,0.0,1736.714,47291.0,0.0,14.286,205526.69,0.0,174.241,4744.613,0.0,1.433,1.28,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,81.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-02,2048547.0,0.0,1736.714,47291.0,0.0,14.286,205526.69,0.0,174.241,4744.613,0.0,1.433,1.27,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,80.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-03,2048547.0,0.0,1736.714,47291.0,0.0,14.286,205526.69,0.0,174.241,4744.613,0.0,1.433,1.27,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,78.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-04,2048547.0,0.0,1736.714,47291.0,0.0,14.286,205526.69,0.0,174.241,4744.613,0.0,1.433,1.26,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,77.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,39055.6,11.14,-3.19,3918.37150748086
HUN,Europe,Hungary,2022-09-05,2048547.0,0.0,1736.714,47291.0,0.0,14.286,205526.69,0.0,174.241,4744.613,0.0,1.433,1.26,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,76.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-06,2048547.0,0.0,1736.714,47291.0,0.0,14.286,205526.69,0.0,174.241,4744.613,0.0,1.433,1.27,,,,,,,,,,,,,,,,,,,6416883.0,6203090.0,4232392.0,,821.0,,64.38,62.23,42.46,82.0,74.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-07,2058847.0,10300.0,1471.429,47367.0,76.0,10.857,206560.069,1033.379,147.626,4752.238,7.625,1.089,1.27,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,72.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-08,2058847.0,0.0,1471.429,47367.0,0.0,10.857,206560.069,0.0,147.626,4752.238,0.0,1.089,1.26,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,70.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-09,2058847.0,0.0,1471.429,47367.0,0.0,10.857,206560.069,0.0,147.626,4752.238,0.0,1.089,1.24,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,68.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-10,2058847.0,0.0,1471.429,47367.0,0.0,10.857,206560.069,0.0,147.626,4752.238,0.0,1.089,1.23,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,66.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
HUN,Europe,Hungary,2022-09-11,2058847.0,0.0,1471.429,47367.0,0.0,10.857,206560.069,0.0,147.626,4752.238,0.0,1.089,1.22,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,64.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,39175.5,11.1,5.39,3930.40083858183
HUN,Europe,Hungary,2022-09-12,2058847.0,0.0,1471.429,47367.0,0.0,10.857,206560.069,0.0,147.626,4752.238,0.0,1.089,1.21,,,,,,,,,,,,,,,,,,,,,,,821.0,,,,,82.0,63.0,0.001,5.56,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,,,,
